time,rayId,X,Y,Z,intensity
9.20999,3,0,0,0,0
9.20999,4,0,0,0,0
9.20999,5,0,0,0,0
9.20999,6,6.42752,-0.16831,-0.280728,0.0148704
9.20999,7,10.2628,-0.26874,-0.268832,0.00931893
9.20999,8,25.4122,-0.665442,-0.221845,0.00376462
9.20999,9,30.5357,-0.799605,0.266572,0.27886
9.20999,10,31.9545,-0.836757,0.837043,0.309547
9.20999,11,0,0,0,0
9.20999,12,6.42935,-0.0561081,-0.280722,0.0148707
9.20999,13,10.2656,-0.0895863,-0.268824,0.00931923
9.20999,14,25.4179,-0.221819,-0.221827,0.00376492
9.20999,15,29.5917,-0.258243,0.258253,0.317867
9.20999,16,29.7307,-0.259455,0.778554,0.308156
9.20999,17,0,0,0,0
9.20999,18,6.42935,0.056108,-0.280722,0.0148707
9.20999,19,10.2656,0.0895863,-0.268824,0.00931923
9.20999,20,25.4179,0.221819,-0.221827,0.00376492
9.20999,21,29.5891,0.25822,0.25823,0.317867
9.20999,22,29.7275,0.259428,0.778472,0.308156
9.20999,23,0,0,0,0
9.20999,24,6.42752,0.168311,-0.280728,0.0148704
9.20999,25,10.2628,0.26874,-0.268832,0.00931893
9.20999,26,25.4122,0.665442,-0.221845,0.00376462
9.20999,27,29.7987,0.780305,0.260138,0.159848
9.20999,28,0,0,0,0
9.20999,29,0,0,0,0
9.20999,30,6.42386,0.280472,-0.280739,0.0148698
9.20999,31,10.2572,0.447838,-0.26885,0.00931833
9.20999,32,25.4008,1.10902,-0.22188,0.00376402
9.20999,33,0,0,0,0
9.20999,34,0,0,0,0
9.20999,35,0,0,0,0
9.30032,0,6.36648,-0.277966,-0.278231,0.0149612
9.30032,1,10.1286,-0.442225,-0.26548,0.0094098
9.30032,2,24.7275,-1.07962,-0.215999,0.00385552
9.30032,3,0,0,0,0
9.30032,4,0,0,0,0
9.30032,5,0,0,0,0
9.30032,6,6.37008,-0.166806,-0.278219,0.0149619
9.30032,7,10.1341,-0.26537,-0.265461,0.00941046
9.30032,8,24.7383,-0.647796,-0.215962,0.00385618
9.30032,9,28.986,-0.759025,0.253044,0.144243
9.30032,10,31.0831,-0.81394,0.814219,0.309537
9.30032,11,0,0,0,0
9.30032,12,6.37188,-0.0556065,-0.278213,0.0149622
9.30032,13,10.1368,-0.0884626,-0.265452,0.00941078
9.30032,14,24.7438,-0.215936,-0.215944,0.00385651
9.30032,15,28.7105,-0.250553,0.250562,0.317867
9.30032,16,28.8424,-0.251704,0.755294,0.308178
9.30032,17,0,0,0,0
9.30032,18,6.37188,0.0556066,-0.278213,0.0149622
9.30032,19,10.1368,0.0884627,-0.265452,0.00941078
9.30032,20,24.7438,0.215935,-0.215944,0.00385651
9.30032,21,28.7079,0.25053,0.250539,0.317867
9.30032,22,28.8393,0.251677,0.755213,0.308178
9.30032,23,0,0,0,0
9.30032,24,6.37008,0.166806,-0.278219,0.0149619
9.30032,25,10.1341,0.26537,-0.265461,0.00941046
9.30032,26,24.7383,0.647796,-0.215962,0.00385618
9.30032,27,28.8775,0.756184,0.252096,0.263886
9.30032,28,29.5788,0.774548,0.774814,0.0293472
9.30032,29,0,0,0,0
9.30032,30,6.36648,0.277966,-0.278231,0.0149612
9.30032,31,10.1286,0.442225,-0.26548,0.0094098
9.30032,32,24.7275,1.07962,-0.215999,0.00385552
9.30032,33,0,0,0,0
9.30032,34,0,0,0,0
9.30032,35,0,0,0,0
9.40985,0,6.30086,-0.275102,-0.275364,0.0150686
9.40985,1,9.98221,-0.435832,-0.261642,0.00951722
9.40985,2,23.9799,-1.04698,-0.209468,0.00396298
9.40985,3,0,0,0,0
9.40985,4,0,0,0,0
9.40985,5,0,0,0,0
9.40985,6,6.3044,-0.165087,-0.275351,0.0150693
9.40985,7,9.98753,-0.261533,-0.261622,0.00951795
9.40985,8,23.9901,-0.628203,-0.20943,0.00396371
9.40985,9,27.8772,-0.729991,0.243364,0.144244
9.40985,10,30.0416,-0.786667,0.786937,0.265375
9.40985,11,0,0,0,0
9.40985,12,6.30617,-0.0550332,-0.275344,0.0150696
9.40985,13,9.9902,-0.0871831,-0.261612,0.00951831
9.40985,14,23.9952,-0.209403,-0.209411,0.00396407
9.40985,15,27.6551,-0.241342,0.241351,0.317867
9.40985,16,27.7789,-0.242423,0.727443,0.308204
9.40985,17,28.5106,-0.248809,1.24485,0.057411
9.40985,18,6.30617,0.0550331,-0.275344,0.0150696
9.40985,19,9.9902,0.0871831,-0.261612,0.00951831
9.40985,20,23.9952,0.209403,-0.209411,0.00396407
9.40985,21,27.6533,0.241327,0.241336,0.317695
9.40985,22,27.7758,0.242395,0.727361,0.308204
9.40985,23,28.4921,0.248647,1.24404,0.0574108
9.40985,24,6.3044,0.165087,-0.275351,0.0150693
9.40985,25,9.98753,0.261533,-0.261622,0.00951795
9.40985,26,23.9901,0.628203,-0.20943,0.00396371
9.40985,27,27.8035,0.728061,0.242721,0.263893
9.40985,28,28.0476,0.734453,0.734705,0.0535495
9.40985,29,0,0,0,0
9.40985,30,6.30086,0.275102,-0.275364,0.0150686
9.40985,31,9.98221,0.435832,-0.261642,0.00951722
9.40985,32,23.9799,1.04698,-0.209468,0.00396298
9.40985,33,0,0,0,0
9.40985,34,0,0,0,0
9.40985,35,0,0,0,0
9.50054,0,6.24914,-0.272843,-0.273103,0.015153
9.50054,1,9.86812,-0.430851,-0.258652,0.00960172
9.50054,2,23.4168,-1.0224,-0.20455,0.00404751
9.50054,3,0,0,0,0
9.50054,4,0,0,0,0
9.50054,5,0,0,0,0
9.50054,6,6.25263,-0.163731,-0.273089,0.0151538
9.50054,7,9.87334,-0.258543,-0.258631,0.00960249
9.50054,8,23.4266,-0.613448,-0.204511,0.00404828
9.50054,9,26.9708,-0.706255,0.235451,0.159868
9.50054,10,27.3816,-0.717013,0.717259,0.0507961
9.50054,11,0,0,0,0
9.50054,12,6.25438,-0.0545812,-0.273082,0.0151542
9.50054,13,9.87595,-0.0861861,-0.258621,0.00960288
9.50054,14,23.4315,-0.204484,-0.204492,0.00404867
9.50054,15,26.7925,-0.233814,0.233823,0.317691
9.50054,16,26.9094,-0.234835,0.704674,0.308224
9.50054,17,27.344,-0.238627,1.19391,0.318
9.50054,18,6.25438,0.0545811,-0.273082,0.0151542
9.50054,19,9.87595,0.0861861,-0.258621,0.00960288
9.50054,20,23.4315,0.204484,-0.204492,0.00404867
9.50054,21,26.7911,0.233802,0.233811,0.317691
9.50054,22,26.9062,0.234807,0.70459,0.304715
9.50054,23,27.3419,0.238609,1.19382,0.317979
9.50054,24,6.25263,0.163731,-0.273089,0.0151538
9.50054,25,9.87334,0.258543,-0.258631,0.00960249
9.50054,26,23.4266,0.613448,-0.204511,0.00404828
9.50054,27,26.9264,0.705092,0.235063,0.267719
9.50054,28,27.0476,0.708266,0.708508,0.121432
9.50054,29,0,0,0,0
9.50054,30,6.24914,0.272843,-0.273103,0.015153
9.50054,31,9.86812,0.430852,-0.258652,0.00960172
9.50054,32,23.4168,1.0224,-0.20455,0.00404751
9.50054,33,0,0,0,0
9.50054,34,0,0,0,0
9.50054,35,0,0,0,0
9.60021,0,6.19589,-0.270518,-0.270776,0.0152432
9.60021,1,9.7506,-0.42572,-0.255572,0.009692
9.60021,2,22.8457,-0.997466,-0.199562,0.00413783
9.60021,3,0,0,0,0
9.60021,4,0,0,0,0
9.60021,5,0,0,0,0
9.60021,6,6.19933,-0.162335,-0.270761,0.0152441
9.60021,7,9.75572,-0.255462,-0.25555,0.00969283
9.60021,8,22.8551,-0.598481,-0.199521,0.00413866
9.60021,9,26.0147,-0.68122,0.227105,0.267723
9.60021,10,26.2379,-0.687063,0.687299,0.0621757
9.60021,11,0,0,0,0
9.60021,12,6.20104,-0.0541157,-0.270754,0.0152445
9.60021,13,9.75827,-0.0851591,-0.255539,0.00969325
9.60021,14,22.8597,-0.199494,-0.199501,0.00413907
9.60021,15,25.8604,-0.22568,0.225689,0.317686
9.60021,16,25.9693,-0.226631,0.680056,0.304741
9.60021,17,26.3755,-0.230175,1.15162,0.14199
9.60021,18,6.20104,0.0541157,-0.270754,0.0152445
9.60021,19,9.75827,0.0851591,-0.255539,0.00969325
9.60021,20,22.8597,0.199494,-0.199501,0.00413907
9.60021,21,25.859,0.225668,0.225676,0.317686
9.60021,22,25.9651,0.226594,0.679947,0.30474
9.60021,23,26.3642,0.230077,1.15113,0.14199
9.60021,24,6.19933,0.162335,-0.270761,0.0152441
9.60021,25,9.75571,0.255462,-0.25555,0.00969283
9.60021,26,22.8551,0.598481,-0.199521,0.00413866
9.60021,27,25.9783,0.680266,0.226787,0.267722
9.60021,28,26.0882,0.683144,0.683378,0.276378
9.60021,29,0,0,0,0
9.60021,30,6.19589,0.270518,-0.270776,0.0152432
9.60021,31,9.7506,0.42572,-0.255572,0.009692
9.60021,32,22.8457,0.997466,-0.199561,0.00413783
9.60021,33,0,0,0,0
9.60021,34,0,0,0,0
9.60021,35,0,0,0,0
9.70061,0,6.14502,-0.268297,-0.268553,0.0153293
9.70061,1,9.63948,-0.420869,-0.252659,0.00977814
9.70061,2,22.3212,-0.974566,-0.19498,0.004224
9.70061,3,0,0,0,0
9.70061,4,0,0,0,0
9.70061,5,0,0,0,0
9.70061,6,6.1484,-0.161002,-0.268537,0.0153302
9.70061,7,9.64448,-0.25255,-0.252636,0.00977902
9.70061,8,22.3302,-0.584736,-0.194939,0.00422488
9.70061,9,25.078,-0.656691,0.218928,0.265734
9.70061,10,25.1903,-0.659632,0.659858,0.210838
9.70061,11,0,0,0,0
9.70061,12,6.1501,-0.0536711,-0.268529,0.0153306
9.70061,13,9.64699,-0.084188,-0.252625,0.00977946
9.70061,14,22.3347,-0.194912,-0.194919,0.00422532
9.70061,15,24.9385,-0.217635,0.217643,0.313683
9.70061,16,25.0458,-0.218572,0.655873,0.170339
9.70061,17,25.3648,-0.221355,1.10749,0.142067
9.70061,18,6.1501,0.0536712,-0.268529,0.0153306
9.70061,19,9.64699,0.084188,-0.252625,0.00977946
9.70061,20,22.3347,0.194911,-0.194919,0.00422532
9.70061,21,24.9371,0.217623,0.217631,0.313683
9.70061,22,25.0421,0.21854,0.655777,0.209975
9.70061,23,25.3552,0.221271,1.10707,0.159646
9.70061,24,6.1484,0.161001,-0.268537,0.0153302
9.70061,25,9.64448,0.25255,-0.252636,0.00977902
9.70061,26,22.3302,0.584736,-0.194939,0.00422488
9.70061,27,25.0416,0.655736,0.218609,0.265733
9.70061,28,25.1468,0.658492,0.658717,0.271307
9.70061,29,0,0,0,0
9.70061,30,6.14502,0.268297,-0.268553,0.0153293
9.70061,31,9.63948,0.420869,-0.252659,0.00977814
9.70061,32,22.3212,0.974566,-0.19498,0.004224
9.70061,33,0,0,0,0
9.70061,34,0,0,0,0
9.70061,35,0,0,0,0
9.80997,0,6.09335,-0.266041,-0.266295,0.0154199
9.80997,1,9.52662,-0.415941,-0.249701,0.00986877
9.80997,2,21.7965,-0.951656,-0.190396,0.00431466
9.80997,3,0,0,0,0
9.80997,4,0,0,0,0
9.80997,5,0,0,0,0
9.80997,6,6.09669,-0.159648,-0.266279,0.0154208
9.80997,7,9.53152,-0.249591,-0.249677,0.00986971
9.80997,8,21.8051,-0.570986,-0.190355,0.0043156
9.80997,9,24.0748,-0.630421,0.21017,0.265723
9.80997,10,24.163,-0.632729,0.632946,0.276417
9.80997,11,0,0,0,0
9.80997,12,6.09836,-0.0532196,-0.266271,0.0154213
9.80997,13,9.53397,-0.0832017,-0.249665,0.00987017
9.80997,14,21.8093,-0.190327,-0.190335,0.00431607
9.80997,15,23.9513,-0.20902,0.209028,0.313668
9.80997,16,24.0327,-0.209731,0.629344,0.255032
9.80997,17,24.2905,-0.21198,1.06059,0.159724
9.80997,18,6.09836,0.0532196,-0.266271,0.0154213
9.80997,19,9.53397,0.0832016,-0.249665,0.00987017
9.80997,20,21.8093,0.190327,-0.190335,0.00431607
9.80997,21,23.9499,0.209007,0.209015,0.313667
9.80997,22,24.0298,0.209705,0.629268,0.255029
9.80997,23,24.2877,0.211955,1.06046,0.159724
9.80997,24,6.09669,0.159648,-0.266279,0.0154208
9.80997,25,9.53152,0.249592,-0.249677,0.00986971
9.80997,26,21.8051,0.570986,-0.190355,0.0043156
9.80997,27,24.0383,0.629466,0.209851,0.265722
9.80997,28,24.137,0.63205,0.632266,0.271328
9.80997,29,24.5905,0.643924,1.07401,0.0575122
9.80997,30,6.09335,0.266042,-0.266295,0.0154199
9.80997,31,9.52662,0.415941,-0.249701,0.00986877
9.80997,32,21.7965,0.951656,-0.190396,0.00431466
9.80997,33,0,0,0,0
9.80997,34,0,0,0,0
9.80997,35,0,0,0,0
9.90055,0,6.05233,-0.26425,-0.264502,0.0154906
9.90055,1,9.43819,-0.41208,-0.247383,0.00993953
9.90055,2,21.3979,-0.934254,-0.186915,0.00438546
9.90055,3,0,0,0,0
9.90055,4,0,0,0,0
9.90055,5,0,0,0,0
9.90055,6,6.05563,-0.158572,-0.264485,0.0154916
9.90055,7,9.44301,-0.247274,-0.247359,0.00994051
9.90055,8,21.4062,-0.560542,-0.186873,0.00438644
9.90055,9,23.2587,-0.609049,0.203045,0.265715
9.90055,10,23.3419,-0.61123,0.611439,0.271345
9.90055,11,24.0032,-0.628547,1.04836,0.0218688
9.90055,12,6.05729,-0.0528612,-0.264477,0.0154921
9.90055,13,9.44542,-0.082429,-0.247347,0.009941
9.90055,14,21.4103,-0.186845,-0.186852,0.00438693
9.90055,15,23.1482,-0.202011,0.202019,0.313656
9.90055,16,23.2465,-0.202869,0.608753,0.312
9.90055,17,23.439,-0.204549,1.02341,0.227212
9.90055,18,6.05729,0.0528612,-0.264477,0.0154921
9.90055,19,9.44542,0.0824289,-0.247347,0.009941
9.90055,20,21.4103,0.186845,-0.186852,0.00438693
9.90055,21,23.1467,0.201999,0.202006,0.313656
9.90055,22,23.2485,0.202887,0.608807,0.311608
9.90055,23,23.4366,0.204528,1.0233,0.227212
9.90055,24,6.05563,0.158572,-0.264485,0.0154916
9.90055,25,9.44301,0.247274,-0.247359,0.00994051
9.90055,26,21.4062,0.560542,-0.186873,0.00438644
9.90055,27,23.2222,0.608094,0.202726,0.265714
9.90055,28,23.314,0.6105,0.610709,0.256033
9.90055,29,23.5677,0.617143,1.02934,0.0970212
9.90055,30,6.05233,0.26425,-0.264502,0.0154906
9.90055,31,9.43819,0.41208,-0.247383,0.00993953
9.90055,32,21.3979,0.934254,-0.186915,0.00438546
9.90055,33,0,0,0,0
9.90055,34,0,0,0,0
9.90055,35,0,0,0,0
10.0001,0,6.01042,-0.262421,-0.262671,0.0155659
10.0001,1,9.34753,-0.408122,-0.245007,0.0100149
10.0001,2,20.9921,-0.916534,-0.18337,0.0044609
10.0001,3,0,0,0,0
10.0001,4,0,0,0,0
10.0001,5,0,0,0,0
10.0001,6,6.0137,-0.157474,-0.262654,0.015567
10.0001,7,9.35227,-0.244898,-0.244982,0.010016
10.0001,8,21,-0.549906,-0.183327,0.00446193
10.0001,9,22.3781,-0.585991,0.195358,0.265705
10.0001,10,22.4561,-0.588034,0.588235,0.271362
10.0001,11,22.7065,-0.594592,0.991729,0.0418673
10.0001,12,6.01534,-0.0524951,-0.262645,0.0155675
10.0001,13,9.35464,-0.0816367,-0.244969,0.0100165
10.0001,14,21.004,-0.183299,-0.183306,0.00446244
10.0001,15,22.2816,-0.194449,0.194456,0.312619
10.0001,16,22.3722,-0.195239,0.585859,0.301796
10.0001,17,22.5336,-0.196648,0.983876,0.227264
10.0001,18,6.01534,0.0524951,-0.262645,0.0155675
10.0001,19,9.35464,0.0816368,-0.244969,0.0100165
10.0001,20,21.004,0.183299,-0.183306,0.00446244
10.0001,21,22.2802,0.194436,0.194444,0.313643
10.0001,22,22.3759,0.195271,0.585955,0.311623
10.0001,23,22.5312,0.196627,0.983771,0.227264
10.0001,24,6.0137,0.157474,-0.262654,0.015567
10.0001,25,9.35227,0.244898,-0.244982,0.010016
10.0001,26,21,0.549906,-0.183327,0.00446193
10.0001,27,22.3435,0.585085,0.195056,0.305336
10.0001,28,22.4252,0.587226,0.587427,0.256048
10.0001,29,22.6249,0.592455,0.988165,0.209516
10.0001,30,6.01042,0.262421,-0.262671,0.0155659
10.0001,31,9.34753,0.408122,-0.245007,0.0100149
10.0001,32,20.9921,0.916534,-0.18337,0.0044609
10.0001,33,0,0,0,0
10.0001,34,0,0,0,0
10.0001,35,0,0,0,0
10.1004,0,5.96999,-0.260656,-0.260904,0.0156378
10.1004,1,9.261,-0.404344,-0.242739,0.0100869
10.1004,2,20.6146,-0.900054,-0.180073,0.00453285
10.1004,3,0,0,0,0
10.1004,4,0,0,0,0
10.1004,5,0,0,0,0
10.1004,6,5.97322,-0.156414,-0.260886,0.0156389
10.1004,7,9.26567,-0.24263,-0.242713,0.0100879
10.1004,8,20.6224,-0.540015,-0.18003,0.00453392
10.1004,9,21.507,-0.563181,0.187753,0.265697
10.1004,10,21.5801,-0.565095,0.565288,0.271378
10.1004,11,21.7764,-0.570234,0.951103,0.152768
10.1004,12,5.97484,-0.0521417,-0.260877,0.0156394
10.1004,13,9.268,-0.0808806,-0.242701,0.0100885
10.1004,14,20.6262,-0.180002,-0.180009,0.00453445
10.1004,15,21.4246,-0.186969,0.186976,0.312606
10.1004,16,21.5064,-0.187684,0.563187,0.301819
10.1004,17,21.6366,-0.18882,0.944709,0.21088
10.1004,18,5.97484,0.0521417,-0.260877,0.0156394
10.1004,19,9.268,0.0808806,-0.242701,0.0100885
10.1004,20,20.6262,0.180002,-0.180009,0.00453445
10.1004,21,21.423,0.186956,0.186963,0.313631
10.1004,22,21.5092,0.187708,0.563259,0.294703
10.1004,23,21.6303,0.188765,0.944437,0.210879
10.1004,24,5.97322,0.156414,-0.260886,0.0156389
10.1004,25,9.26567,0.24263,-0.242713,0.0100879
10.1004,26,20.6224,0.540015,-0.18003,0.00453392
10.1004,27,21.4808,0.562493,0.187524,0.305327
10.1004,28,21.5487,0.564273,0.564467,0.3057
10.1004,29,21.7177,0.568697,0.948538,0.209337
10.1004,30,5.96999,0.260656,-0.260904,0.0156378
10.1004,31,9.261,0.404344,-0.242739,0.0100869
10.1004,32,20.6147,0.900055,-0.180073,0.00453285
10.1004,33,0,0,0,0
10.1004,34,0,0,0,0
10.1004,35,0,0,0,0
10.2005,0,5.93244,-0.259016,-0.259263,0.0157068
10.2005,1,9.1805,-0.400829,-0.240629,0.0101559
10.2005,2,20.2664,-0.884851,-0.177031,0.00460195
10.2005,3,0,0,0,0
10.2005,4,0,0,0,0
10.2005,5,0,0,0,0
10.2005,6,5.93563,-0.15543,-0.259244,0.0157079
10.2005,7,9.1851,-0.24052,-0.240603,0.0101571
10.2005,8,20.2739,-0.530891,-0.176988,0.00460306
10.2005,9,20.6549,-0.540868,0.180314,0.265688
10.2005,10,20.7214,-0.542609,0.542794,0.258293
10.2005,11,20.8662,-0.546402,0.911352,0.243611
10.2005,12,5.93723,-0.0518135,-0.259235,0.0157085
10.2005,13,9.18738,-0.0801771,-0.240589,0.0101576
10.2005,14,20.2776,-0.17696,-0.176967,0.00460362
10.2005,15,20.5861,-0.179652,0.179659,0.312593
10.2005,16,20.6597,-0.180294,0.541014,0.301841
10.2005,17,20.7317,-0.180923,0.905202,0.314031
10.2005,18,5.93723,0.0518135,-0.259235,0.0157085
10.2005,19,9.18738,0.0801772,-0.240589,0.0101576
10.2005,20,20.2776,0.17696,-0.176967,0.00460362
10.2005,21,20.5844,0.179638,0.179645,0.313619
10.2005,22,20.6608,0.180304,0.541043,0.29473
10.2005,23,20.7556,0.181132,0.906245,0.263513
10.2005,24,5.93563,0.15543,-0.259244,0.0157079
10.2005,25,9.1851,0.24052,-0.240603,0.0101571
10.2005,26,20.2739,0.53089,-0.176988,0.00460306
10.2005,27,20.6368,0.540393,0.180156,0.305319
10.2005,28,20.7012,0.542081,0.542267,0.308114
10.2005,29,20.833,0.545531,0.9099,0.251156
10.2005,30,5.93244,0.259016,-0.259263,0.0157068
10.2005,31,9.1805,0.400829,-0.240629,0.0101559
10.2005,32,20.2664,0.884851,-0.177031,0.00460195
10.2005,33,0,0,0,0
10.2005,34,0,0,0,0
10.2005,35,0,0,0,0
10.3004,0,5.89751,-0.25749,-0.257736,0.0157726
10.3004,1,9.10566,-0.397561,-0.238667,0.0102217
10.3004,2,19.9461,-0.870866,-0.174233,0.00466777
10.3004,3,0,0,0,0
10.3004,4,0,0,0,0
10.3004,5,0,0,0,0
10.3004,6,5.90066,-0.154514,-0.257717,0.0157737
10.3004,7,9.11018,-0.238558,-0.23864,0.0102229
10.3004,8,19.9533,-0.522497,-0.17419,0.00466893
10.3004,9,19.8283,-0.519223,0.173098,0.305311
10.3004,10,19.8864,-0.520745,0.520924,0.257573
10.3004,11,20.0151,-0.524115,0.87418,0.243644
10.3004,12,5.90225,-0.0515081,-0.257708,0.0157743
10.3004,13,9.11244,-0.0795231,-0.238627,0.0102235
10.3004,14,19.957,-0.174162,-0.174168,0.0046695
10.3004,15,19.7688,-0.17252,0.172526,0.312581
10.3004,16,19.8363,-0.173109,0.519452,0.302981
10.3004,17,19.9195,-0.173835,0.869736,0.261773
10.3004,18,5.90225,0.0515081,-0.257708,0.0157743
10.3004,19,9.11244,0.079523,-0.238627,0.0102235
10.3004,20,19.957,0.174162,-0.174168,0.0046695
10.3004,21,19.7671,0.172505,0.172511,0.313608
10.3004,22,19.8333,0.173083,0.519373,0.302981
10.3004,23,19.9144,0.17379,0.869515,0.271901
10.3004,24,5.90066,0.154514,-0.257717,0.0157737
10.3004,25,9.11018,0.238558,-0.23864,0.0102229
10.3004,26,19.9533,0.522497,-0.17419,0.00466893
10.3004,27,19.8142,0.518853,0.172975,0.30531
10.3004,28,19.877,0.520497,0.520675,0.310823
10.3004,29,19.9813,0.52323,0.872703,0.256022
10.3004,30,5.89751,0.25749,-0.257736,0.0157726
10.3004,31,9.10566,0.397562,-0.238667,0.0102217
10.3004,32,19.9461,0.870866,-0.174233,0.00466777
10.3004,33,0,0,0,0
10.3004,34,0,0,0,0
10.3004,35,0,0,0,0
10.4002,0,5.86443,-0.256046,-0.25629,0.0158352
10.4002,1,9.03516,-0.394483,-0.236819,0.0102844
10.4002,2,19.6493,-0.857905,-0.17164,0.00473041
10.4002,3,0,0,0,0
10.4002,4,0,0,0,0
10.4002,5,0,0,0,0
10.4002,6,5.86757,-0.153648,-0.256271,0.0158363
10.4002,7,9.03963,-0.236711,-0.236792,0.0102855
10.4002,8,19.6563,-0.514718,-0.171597,0.0047316
10.4002,9,19.0227,-0.498128,0.166066,0.305303
10.4002,10,19.0796,-0.499617,0.499789,0.310829
10.4002,11,19.1766,-0.502156,0.837553,0.215542
10.4002,12,5.86914,-0.0512192,-0.256262,0.0158369
10.4002,13,9.04186,-0.078907,-0.236778,0.0102861
10.4002,14,19.6598,-0.171569,-0.171575,0.0047322
10.4002,15,18.9684,-0.165535,0.165541,0.312569
10.4002,16,19.0285,-0.166059,0.498298,0.303
10.4002,17,19.0968,-0.166655,0.833816,0.270477
10.4002,18,5.86914,0.0512192,-0.256262,0.0158369
10.4002,19,9.04186,0.0789071,-0.236778,0.0102861
10.4002,20,19.6598,0.171569,-0.171575,0.0047322
10.4002,21,18.9666,0.165519,0.165526,0.312569
10.4002,22,19.0255,0.166033,0.498219,0.302999
10.4002,23,19.0931,0.166623,0.833653,0.271933
10.4002,24,5.86757,0.153648,-0.256271,0.0158363
10.4002,25,9.03963,0.236711,-0.236792,0.0102855
10.4002,26,19.6563,0.514718,-0.171597,0.0047316
10.4002,27,19.0086,0.497758,0.165943,0.305303
10.4002,28,19.0705,0.499378,0.499549,0.310828
10.4002,29,19.1521,0.501517,0.836487,0.256055
10.4002,30,5.86443,0.256046,-0.25629,0.0158352
10.4002,31,9.03516,0.394483,-0.236819,0.0102844
10.4002,32,19.6493,0.857905,-0.17164,0.00473041
10.4002,33,0,0,0,0
10.4002,34,0,0,0,0
10.4002,35,0,0,0,0
10.5006,0,5.83272,-0.254662,-0.254905,0.0158948
10.5006,1,8.96814,-0.391557,-0.235063,0.010344
10.5006,2,19.3722,-0.84581,-0.16922,0.00479007
10.5006,3,0,0,0,0
10.5006,4,0,0,0,0
10.5006,5,0,0,0,0
10.5006,6,5.83583,-0.152817,-0.254885,0.015896
10.5006,7,8.97254,-0.234954,-0.235034,0.0103452
10.5006,8,19.3791,-0.507459,-0.169177,0.0047913
10.5006,9,18.2309,-0.477393,0.159153,0.305296
10.5006,10,18.287,-0.478861,0.479026,0.310834
10.5006,11,18.3535,-0.480603,0.801605,0.254736
10.5006,12,5.83738,-0.050942,-0.254875,0.0158966
10.5006,13,8.97473,-0.0783213,-0.23502,0.0103458
10.5006,14,19.3825,-0.169149,-0.169155,0.00479191
10.5006,15,18.1817,-0.158669,0.158675,0.312558
10.5006,16,18.2344,-0.159129,0.477502,0.301027
10.5006,17,18.2977,-0.159682,0.798926,0.307031
10.5006,18,5.83738,0.050942,-0.254875,0.0158966
10.5006,19,8.97473,0.0783212,-0.23502,0.0103458
10.5006,20,19.3825,0.169149,-0.169155,0.00479191
10.5006,21,18.1799,0.158653,0.158659,0.312558
10.5006,22,18.2312,0.159101,0.477419,0.301027
10.5006,23,18.2946,0.159654,0.798789,0.307031
10.5006,24,5.83583,0.152817,-0.254885,0.015896
10.5006,25,8.97254,0.234954,-0.235034,0.0103452
10.5006,26,19.3791,0.507459,-0.169177,0.0047913
10.5006,27,18.2168,0.477023,0.15903,0.305295
10.5006,28,18.2753,0.478554,0.478719,0.29157
10.5006,29,18.3395,0.480236,0.800994,0.283992
10.5006,30,5.83272,0.254662,-0.254905,0.0158948
10.5006,31,8.96814,0.391557,-0.235063,0.010344
10.5006,32,18.7666,0.819368,-0.16393,0.0819694
10.5006,33,18.4376,0.805002,0.161056,0.138827
10.5006,34,18.5696,0.810768,0.486727,0.0639823
10.5006,35,0,0,0,0
10.6004,0,5.80306,-0.253367,-0.253608,0.0159518
10.6004,1,8.90538,-0.388817,-0.233418,0.0104011
10.6004,2,19.115,-0.834578,-0.166973,0.00484719
10.6004,3,17.7911,-0.776777,0.155409,0.257913
10.6004,4,17.8871,-0.78097,0.468838,0.0349046
10.6004,5,19.7543,-0.862492,0.863313,0.311114
10.6004,6,5.80614,-0.152039,-0.253588,0.0159531
10.6004,7,8.90973,-0.23331,-0.23339,0.0104023
10.6004,8,19.1217,-0.500718,-0.166929,0.00484845
10.6004,9,17.4555,-0.457088,0.152384,0.305289
10.6004,10,17.4981,-0.458203,0.45836,0.10827
10.6004,11,17.5643,-0.459938,0.767139,0.284014
10.6004,12,5.80768,-0.0506828,-0.253578,0.0159537
10.6004,13,8.91191,-0.0777731,-0.233376,0.010403
10.6004,14,19.125,-0.166901,-0.166908,0.00484908
10.6004,15,17.4112,-0.151945,0.151951,0.312547
10.6004,16,17.4415,-0.15221,0.45674,0.171727
10.6004,17,17.5187,-0.152883,0.764911,0.307045
10.6004,18,5.80768,0.0506828,-0.253578,0.0159537
10.6004,19,8.91191,0.0777731,-0.233376,0.010403
10.6004,20,19.125,0.166901,-0.166908,0.00484908
10.6004,21,17.4094,0.151929,0.151935,0.312547
10.6004,22,17.4383,0.152182,0.456656,0.171727
10.6004,23,17.5155,0.152856,0.764775,0.307045
10.6004,24,5.80614,0.152039,-0.253588,0.0159531
10.6004,25,8.90973,0.23331,-0.23339,0.0104023
10.6004,26,19.1217,0.500718,-0.166929,0.00484845
10.6004,27,17.4413,0.456718,0.152261,0.305288
10.6004,28,17.4799,0.457727,0.457884,0.10827
10.6004,29,17.5507,0.459581,0.766542,0.284013
10.6004,30,5.80306,0.253367,-0.253608,0.0159518
10.6004,31,8.90538,0.388817,-0.233418,0.0104011
10.6004,32,17.9611,0.7842,-0.156894,0.106029
